track	layer	comparison	rank	expert	delta_W	A_W	A_S	A_Q	B_W	B_S	B_Q	A_tokens	B_tokens
prefill	20	finance_minus_nonfinance	17	141	0.0022213205167816667	0.007934560934073494	0.08542713567839195	0.09288103681650738	0.0057132404172918275	0.06417112299465241	0.08903132983613096	199	374
prefill	20	finance_minus_nonfinance	18	128	0.0019523436438600448	0.0063427444986773026	0.06532663316582915	0.09709278117206024	0.004390400854817258	0.040106951871657755	0.10946732798011029	199	374
prefill	20	finance_minus_nonfinance	19	230	0.0017666505140584922	0.002445219222836609	0.035175879396984924	0.06951408933492646	0.000678568708778117	0.008021390374331552	0.08459489902767191	199	374
prefill	20	finance_minus_nonfinance	20	144	0.0017500137894830682	0.0017500137894830682	0.02512562814070352	0.06965054882142611	0.0	0.0	0.0	199	374
prefill	20	consequence_minus_neutral	1	69	0.03589677411378574	0.03685599754741586	0.24305555555555555	0.1516361041950824	0.0009592234336301206	0.010526315789473684	0.09112622619486145	288	285
prefill	20	consequence_minus_neutral	2	7	0.015238519019152897	0.01641026757559161	0.1388888888888889	0.11815392654425957	0.001171748556438712	0.010526315789473684	0.11131611286167764	288	285
prefill	20	consequence_minus_neutral	3	34	0.013933590205247521	0.025057065736870637	0.1840277777777778	0.1361591496645046	0.011123475531623116	0.10175438596491228	0.10931691470733063	288	285
prefill	20	consequence_minus_neutral	4	214	0.013582820620915068	0.03817105614425344	0.19444444444444445	0.1963082887418748	0.02458823552333837	0.15789473684210525	0.1557254916478097	288	285
prefill	20	consequence_minus_neutral	5	186	0.012310995411424084	0.02848377950474594	0.2743055555555556	0.10383960123249152	0.016172784093321856	0.15087719298245614	0.10719170852550533	288	285
prefill	20	consequence_minus_neutral	6	43	0.010149886824833278	0.02770045924817046	0.16666666666666666	0.16620275548902277	0.01755057242333718	0.10526315789473684	0.16673043802170323	288	285
prefill	20	consequence_minus_neutral	7	25	0.009573337751131387	0.015325457084289748	0.1111111111111111	0.13792911375860772	0.005752119333158359	0.05263157894736842	0.10929026733000884	288	285
prefill	20	consequence_minus_neutral	8	213	0.007822834351203163	0.010239713229259543	0.09027777777777778	0.11342451577025955	0.00241687887805638	0.02456140350877193	0.09840149717800976	288	285
prefill	20	consequence_minus_neutral	9	211	0.006067234584682316	0.00863047334401434	0.09027777777777778	0.09559908934908191	0.0025632387593320237	0.028070175438596492	0.09131538080120334	288	285
prefill	20	consequence_minus_neutral	10	222	0.006041929813173282	0.012519187909213043	0.1076388888888889	0.11630729412430181	0.006477258096039761	0.05964912280701754	0.108589326904196	288	285
prefill	20	consequence_minus_neutral	11	66	0.0054252512215006874	0.005986469888804882	0.059027777777777776	0.10141784282210624	0.0005612186673041942	0.007017543859649123	0.07997366009084766	288	285
prefill	20	consequence_minus_neutral	12	48	0.005407279005734721	0.00651952320051755	0.059027777777777776	0.11044839304406202	0.0011122441947828293	0.010526315789473684	0.10566319850436878	288	285
prefill	20	consequence_minus_neutral	13	9	0.005335028019568151	0.011707830136207218	0.09375	0.124883521452877	0.006372802116639067	0.05964912280701754	0.10683815313189024	288	285
prefill	20	consequence_minus_neutral	14	49	0.004975784587754516	0.004975784587754516	0.052083333333333336	0.0955350640848867	0.0	0.0	0.0	288	285
prefill	20	consequence_minus_neutral	15	184	0.004666977449232503	0.006137526741155253	0.04861111111111111	0.12625769296090808	0.0014705492919227505	0.017543859649122806	0.08382130963959679	288	285
prefill	20	consequence_minus_neutral	16	220	0.004539471820042255	0.009851356609716222	0.10416666666666667	0.09457302345327573	0.005311884789673967	0.05964912280701754	0.08905218617982827	288	285
prefill	20	consequence_minus_neutral	17	58	0.004534854319383535	0.023763251224790463	0.14583333333333334	0.16294800839856316	0.01922839690540693	0.11228070175438597	0.17125290993878045	288	285
prefill	20	consequence_minus_neutral	18	128	0.004345954147209165	0.007230040151645811	0.06944444444444445	0.10411257818369966	0.0028840860044366456	0.028070175438596492	0.1027455639080555	288	285
prefill	20	consequence_minus_neutral	19	237	0.004289366361225275	0.04007674859484081	0.2986111111111111	0.1342105069222576	0.035787382233615536	0.2631578947368421	0.13599205248773905	288	285
prefill	20	consequence_minus_neutral	20	207	0.004185796503535156	0.0045056435889717925	0.04513888888888889	0.09981733489414432	0.00031984708543663655	0.0035087719298245615	0.09115641934944142	288	285
prefill	20	finance_consequence_minus_finance_neutral	1	214	0.029616472538327138	0.10032586091238667	0.46534653465346537	0.21559387132236282	0.07070938837405953	0.4489795918367347	0.15748909228767805	101	98
prefill	20	finance_consequence_minus_finance_neutral	2	213	0.022169711828426798	0.029198390198284636	0.25742574257425743	0.11342451577025954	0.00702867836985784	0.07142857142857142	0.09840149717800976	101	98
prefill	20	finance_consequence_minus_finance_neutral	3	69	0.019283726576035973	0.020262187713053707	0.15841584158415842	0.12790505993865153	0.0009784611370177324	0.01020408163265306	0.09588919142773777	101	98
prefill	20	finance_consequence_minus_finance_neutral	4	186	0.011835373215436628	0.024643797556538054	0.21782178217821782	0.1131374342368338	0.012808424341101425	0.12244897959183673	0.10460213211899498	101	98
prefill	20	finance_consequence_minus_finance_neutral	5	211	0.0100622696845063	0.0100622696845063	0.1188118811881188	0.08469076984459468	0.0	0.0	0.0	101	98
prefill	20	finance_consequence_minus_finance_neutral	6	128	0.009290743850739894	0.010918085691503984	0.10891089108910891	0.10024787771290021	0.0016273418407640892	0.02040816326530612	0.07973975019744038	101	98
prefill	20	finance_consequence_minus_finance_neutral	7	34	0.009254542271987479	0.013321998753571969	0.12871287128712872	0.10350168262390529	0.004067456481584491	0.04081632653061224	0.09965268379882003	101	98
prefill	20	finance_consequence_minus_finance_neutral	8	132	0.009015339144824785	0.03329215083335993	0.32673267326732675	0.10189415861119251	0.024276811688535144	0.25510204081632654	0.09516510181905777	101	98
prefill	20	finance_consequence_minus_finance_neutral	9	7	0.00821307443934951	0.009157959450349556	0.0594059405940594	0.15415898408088421	0.0009448850110000454	0.01020408163265306	0.09259873107800445	101	98
prefill	20	finance_consequence_minus_finance_neutral	10	9	0.007212751522095946	0.007212751522095946	0.06930693069306931	0.10406970053309865	0.0	0.0	0.0	101	98
prefill	20	finance_consequence_minus_finance_neutral	11	220	0.005942857203505119	0.011519658427694278	0.1188118811881188	0.09695712509976018	0.005576801224189159	0.061224489795918366	0.09108775332842292	101	98
prefill	20	finance_consequence_minus_finance_neutral	12	237	0.0051191539368177635	0.03895398077721847	0.2871287128712871	0.13566731236203675	0.033834826840400706	0.24489795918367346	0.13815887626496956	101	98
prefill	20	finance_consequence_minus_finance_neutral	13	65	0.004391802396481799	0.004391802396481799	0.039603960396039604	0.11089301051116543	0.0	0.0	0.0	101	98
prefill	20	finance_consequence_minus_finance_neutral	14	192	0.004083418637051325	0.004083418637051325	0.04950495049504951	0.08248505646843676	0.0	0.0	0.0	101	98
prefill	20	finance_consequence_minus_finance_neutral	15	74	0.003762210496128223	0.008003844853599595	0.07920792079207921	0.10104854127669488	0.004241634357471372	0.05102040816326531	0.0831360334064389	101	98
prefill	20	finance_consequence_minus_finance_neutral	16	177	0.003185961982510173	0.003185961982510173	0.0297029702970297	0.10726072007784249	0.0	0.0	0.0	101	98
prefill	20	finance_consequence_minus_finance_neutral	17	37	0.002539016864853573	0.0032637894220519767	0.04950495049504951	0.06592854632544992	0.0007247725571984037	0.01020408163265306	0.07102771060544356	101	98
prefill	20	finance_consequence_minus_finance_neutral	18	103	0.002448382714358771	0.002448382714358771	0.0297029702970297	0.0824288847167453	0.0	0.0	0.0	101	98
prefill	20	finance_consequence_minus_finance_neutral	19	151	0.0023695176160587472	0.018251327633625223	0.2079207920792079	0.08778019480934036	0.015881810017566476	0.1836734693877551	0.08646763231786192	101	98
prefill	20	finance_consequence_minus_finance_neutral	20	70	0.002355815800498558	0.002355815800498558	0.0297029702970297	0.07931246528345146	0.0	0.0	0.0	101	98
prefill	20	nonfinance_consequence_minus_nonfinance_neutral	1	69	0.044869287954441166	0.045818429596991145	0.2887700534759358	0.15866752471550638	0.0009491416425499819	0.0106951871657754	0.08874474357842331	187	187
prefill	20	nonfinance_consequence_minus_nonfinance_neutral	2	7	0.019036649998813104	0.020327289611150157	0.18181818181818182	0.11180009286132586	0.0012906396123370505	0.0106951871657754	0.12067480375351423	187	187
prefill	20	nonfinance_consequence_minus_nonfinance_neutral	3	34	0.01657397468872015	0.03139525699522982	0.21390374331550802	0.1467728264526994	0.01482128230650967	0.13368983957219252	0.11086319165269233	187	187
prefill	20	nonfinance_consequence_minus_nonfinance_neutral	4	43	0.016374361526998633	0.04266166985814488	0.25668449197860965	0.16620275548902275	0.026287308331146248	0.15508021390374332	0.16950781579049476	187	187
prefill	20	nonfinance_consequence_minus_nonfinance_neutral	5	25	0.013936343176291673	0.022162136093577683	0.15508021390374332	0.14290756722410436	0.00822579291728601	0.0748663101604278	0.10987309110946314	187	187
prefill	20	nonfinance_consequence_minus_nonfinance_neutral	6	186	0.012621855951805889	0.030557780450034717	0.3048128342245989	0.10025096393257003	0.01793592449822883	0.1657754010695187	0.10819412519899325	187	187
prefill	20	nonfinance_consequence_minus_nonfinance_neutral	7	66	0.00836447062991503	0.009219803892918748	0.09090909090909091	0.10141784282210622	0.0008553332630037183	0.0106951871657754	0.07997366009084766	187	187
prefill	20	nonfinance_consequence_minus_nonfinance_neutral	8	48	0.008345631477197583	0.010040763004005637	0.09090909090909091	0.11044839304406201	0.0016951315268080554	0.016042780748663103	0.10566319850436878	187	187
prefill	20	nonfinance_consequence_minus_nonfinance_neutral	9	222	0.008023557353509635	0.011284375487945973	0.09090909090909091	0.12412813036740569	0.003260818134436337	0.03208556149732621	0.10162883185659916	187	187
prefill	20	nonfinance_consequence_minus_nonfinance_neutral	10	49	0.006850201449323182	0.006850201449323182	0.06951871657754011	0.09853751315564885	0.0	0.0	0.0	187	187
prefill	20	nonfinance_consequence_minus_nonfinance_neutral	11	184	0.006366105422848949	0.007283801543403173	0.053475935828877004	0.13620708886163932	0.0009176961205542237	0.0106951871657754	0.08580458727181992	187	187
prefill	20	nonfinance_consequence_minus_nonfinance_neutral	12	58	0.006075262734300688	0.03538057352596365	0.21390374331550802	0.1654041812338801	0.029305310791662965	0.1711229946524064	0.17125290993878045	187	187
prefill	20	nonfinance_consequence_minus_nonfinance_neutral	13	190	0.005449649867960088	0.013585062090587787	0.10160427807486631	0.13370561110210086	0.008135412222627699	0.06951871657754011	0.11702477581779844	187	187
prefill	20	nonfinance_consequence_minus_nonfinance_neutral	14	207	0.005358428386625541	0.005845895869777634	0.058823529411764705	0.09938022978621977	0.00048746748315209315	0.0053475935828877	0.09115641934944142	187	187
prefill	20	nonfinance_consequence_minus_nonfinance_neutral	15	9	0.004423093969271947	0.014135653344898332	0.10695187165775401	0.1321683587747994	0.009712559375626385	0.09090909090909091	0.10683815313189023	187	187
prefill	20	nonfinance_consequence_minus_nonfinance_neutral	16	214	0.0041830222133707575	0.004600813996758997	0.0481283422459893	0.09559469082154805	0.0004177917833882398	0.0053475935828877	0.07812706349360085	187	187
prefill	20	nonfinance_consequence_minus_nonfinance_neutral	17	13	0.004101620354142944	0.005296168052520931	0.058823529411764705	0.09003485689285583	0.0011945476983779867	0.016042780748663103	0.07446013986556117	187	187
prefill	20	nonfinance_consequence_minus_nonfinance_neutral	18	135	0.004093342040887049	0.004093342040887049	0.026737967914438502	0.15309099232917564	0.0	0.0	0.0	187	187
prefill	20	nonfinance_consequence_minus_nonfinance_neutral	19	211	0.003950609831718539	0.007857150186850233	0.0748663101604278	0.10494907749578528	0.003906540355131694	0.0427807486631016	0.09131538080120336	187	187
prefill	20	nonfinance_consequence_minus_nonfinance_neutral	20	237	0.0038725167411440276	0.04068316329847642	0.3048128342245989	0.13346932520728227	0.03681064655733239	0.2727272727272727	0.13497237071021878	187	187
prefill	20	finance_consequence_minus_nonfinance_consequence	1	214	0.09572504691562767	0.10032586091238667	0.46534653465346537	0.21559387132236282	0.004600813996758997	0.0481283422459893	0.09559469082154805	101	187
prefill	20	finance_consequence_minus_nonfinance_consequence	2	62	0.0794885819596604	0.0794885819596604	0.42574257425742573	0.1867057390215279	0.0	0.0	0.0	101	187
prefill	20	finance_consequence_minus_nonfinance_consequence	3	231	0.034896487305038276	0.04095939760419119	0.36633663366336633	0.11180808535198136	0.006062910299152915	0.0481283422459893	0.12597380288239945	101	187
prefill	20	finance_consequence_minus_nonfinance_consequence	4	132	0.03329215083335993	0.03329215083335993	0.32673267326732675	0.10189415861119251	0.0	0.0	0.0	101	187
prefill	20	finance_consequence_minus_nonfinance_consequence	5	213	0.029198390198284636	0.029198390198284636	0.25742574257425743	0.11342451577025954	0.0	0.0	0.0	101	187
prefill	20	finance_consequence_minus_nonfinance_consequence	6	59	0.01184223948876271	0.01184223948876271	0.1485148514851485	0.07973774589100226	0.0	0.0	0.0	101	187
prefill	20	finance_consequence_minus_nonfinance_consequence	7	224	0.009983813959309723	0.11528397518753981	0.48514851485148514	0.23762615293758207	0.10530016122823009	0.39572192513368987	0.26609635337404086	101	187
prefill	20	finance_consequence_minus_nonfinance_consequence	8	74	0.006662115553784381	0.008003844853599595	0.07920792079207921	0.10104854127669488	0.001341729299815214	0.016042780748663103	0.08363445968848165	101	187
prefill	20	finance_consequence_minus_nonfinance_consequence	9	189	0.006422762789710282	0.006422762789710282	0.0891089108910891	0.07207767130674872	0.0	0.0	0.0	101	187
prefill	20	finance_consequence_minus_nonfinance_consequence	10	128	0.005679984574754832	0.010918085691503984	0.10891089108910891	0.10024787771290021	0.005238101116749151	0.0481283422459893	0.10883610098134348	101	187
prefill	20	finance_consequence_minus_nonfinance_consequence	11	111	0.004842400204166116	0.004842400204166116	0.0594059405940594	0.08151373677012962	0.0	0.0	0.0	101	187
prefill	20	finance_consequence_minus_nonfinance_consequence	12	222	0.003521049280444709	0.014805424768390682	0.13861386138613863	0.10681056440053277	0.011284375487945973	0.09090909090909091	0.12412813036740569	101	187
prefill	20	finance_consequence_minus_nonfinance_consequence	13	192	0.0033616132516647106	0.004083418637051325	0.04950495049504951	0.08248505646843676	0.0007218053853866145	0.0106951871657754	0.06748880353364846	101	187
prefill	20	finance_consequence_minus_nonfinance_consequence	14	135	0.003294022790669999	0.007387364831557048	0.0594059405940594	0.12435397466454363	0.004093342040887049	0.026737967914438502	0.15309099232917564	101	187
prefill	20	finance_consequence_minus_nonfinance_consequence	15	177	0.003185961982510173	0.003185961982510173	0.0297029702970297	0.10726072007784249	0.0	0.0	0.0	101	187
prefill	20	finance_consequence_minus_nonfinance_consequence	16	107	0.0030573902141229764	0.029192223922609336	0.1485148514851485	0.19656097441223622	0.02613483370848636	0.13903743315508021	0.18796976551872882	101	187
prefill	20	finance_consequence_minus_nonfinance_consequence	17	220	0.0025693632276881286	0.011519658427694278	0.1188118811881188	0.09695712509976018	0.00895029520000615	0.0962566844919786	0.09298362235561944	101	187
prefill	20	finance_consequence_minus_nonfinance_consequence	18	157	0.0025295604237189485	0.002978309868863034	0.019801980198019802	0.15040464837758322	0.00044874944514408557	0.0053475935828877	0.083916146241944	101	187
prefill	20	finance_consequence_minus_nonfinance_consequence	19	70	0.002355815800498558	0.002355815800498558	0.0297029702970297	0.07931246528345146	0.0	0.0	0.0	101	187
prefill	20	finance_consequence_minus_nonfinance_consequence	20	211	0.002205119497656066	0.0100622696845063	0.1188118811881188	0.08469076984459468	0.007857150186850233	0.0748663101604278	0.10494907749578528	101	187
prefill	21	finance_minus_nonfinance	1	48	0.05874149908910913	0.058847972333110225	0.3969849246231156	0.14823729739606248	0.0001064732440010951	0.00267379679144385	0.039820993256409566	199	374
prefill	21	finance_minus_nonfinance	2	157	0.016863142731655	0.017099225441306553	0.19095477386934673	0.08954594375842116	0.00023608270965155094	0.0053475935828877	0.04414746670484003	199	374
prefill	21	finance_minus_nonfinance	3	70	0.015177139845229882	0.015177139845229882	0.11557788944723618	0.13131525344351072	0.0	0.0	0.0	199	374
prefill	21	finance_minus_nonfinance	4	245	0.0144964617473	0.017206651341424375	0.135678391959799	0.1268193932201278	0.0027101895941243743	0.02406417112299465	0.112623434244724	199	374
prefill	21	finance_minus_nonfinance	5	75	0.01164703821618555	0.030858582438302248	0.23115577889447236	0.13349691098309016	0.019211544222116697	0.17914438502673796	0.10724056028465141	199	374
prefill	21	finance_minus_nonfinance	6	15	0.011582252681510617	0.011582252681510617	0.12562814070351758	0.09219473134482452	0.0	0.0	0.0	199	374
prefill	21	finance_minus_nonfinance	7	173	0.009455927866541258	0.013959486285460057	0.12562814070351758	0.11111751083226207	0.004503558418918799	0.05080213903743316	0.08864899203555952	199	374
prefill	21	finance_minus_nonfinance	8	95	0.008700491304365177	0.18813887782844008	0.8693467336683417	0.2164140849009224	0.1794383865240749	0.8556149732620321	0.20971861425001254	199	374
prefill	21	finance_minus_nonfinance	9	227	0.008166344790301623	0.02074556783656346	0.1708542713567839	0.12142258821988615	0.012579223046261837	0.10962566844919786	0.11474705900736408	199	374
prefill	21	finance_minus_nonfinance	10	189	0.0069967127159920985	0.009362456809617909	0.12562814070351758	0.07452515620455856	0.0023657440936258106	0.040106951871657755	0.05898588606773687	199	374
prefill	21	finance_minus_nonfinance	11	82	0.00647151313965695	0.00667583855966408	0.07035175879396985	0.09489227666951085	0.0002043254200071294	0.00267379679144385	0.0764177070826664	199	374
prefill	21	finance_minus_nonfinance	12	30	0.0049197141660329465	0.005046249953489923	0.05025125628140704	0.10042037407444947	0.0001265357874569769	0.00267379679144385	0.04732438450890936	199	374
prefill	21	finance_minus_nonfinance	13	160	0.004859766996650633	0.005470484707379551	0.04522613065326633	0.1209584951965034	0.0006107177107289178	0.0053475935828877	0.11420421190630763	199	374
prefill	21	finance_minus_nonfinance	14	187	0.003902138240162078	0.003902138240162078	0.04522613065326633	0.08628061219913928	0.0	0.0	0.0	199	374
prefill	21	finance_minus_nonfinance	15	65	0.003470547431278962	0.00566698025196264	0.06532663316582915	0.08674839001081272	0.0021964328206836785	0.029411764705882353	0.07467871590324507	199	374
prefill	21	finance_minus_nonfinance	16	185	0.002954961305357484	0.002954961305357484	0.02512562814070352	0.11760745995322786	0.0	0.0	0.0	199	374
prefill	21	finance_minus_nonfinance	17	206	0.0025740516282714123	0.007173187072639473	0.05025125628140704	0.1427464227455255	0.00459913544436806	0.0374331550802139	0.12286261829954677	199	374
prefill	21	finance_minus_nonfinance	18	79	0.0019840820278611503	0.002137216577909788	0.04020100502512563	0.053163262375505976	0.00015313455004863782	0.00267379679144385	0.05727232171819055	199	374
prefill	21	finance_minus_nonfinance	19	248	0.0018660953106195658	0.0029725072434019185	0.04020100502512563	0.07394111767962272	0.0011064119327823527	0.01871657754010695	0.05911400898008571	199	374
prefill	21	finance_minus_nonfinance	20	161	0.001804153923166081	0.008506600632535905	0.10552763819095477	0.08061016789879262	0.006702446709369824	0.08823529411764706	0.07596106270619134	199	374
prefill	21	consequence_minus_neutral	1	17	0.02698616422150791	0.03437066999238673	0.2048611111111111	0.167775473861142	0.007384505770878817	0.06666666666666667	0.11076758656318225	288	285
prefill	21	consequence_minus_neutral	2	227	0.02434188717073567	0.027522574629036164	0.2326388888888889	0.11830599243525992	0.003180687458300493	0.028070175438596492	0.11331199070195505	288	285
prefill	21	consequence_minus_neutral	3	105	0.02055635882006546	0.02055635882006546	0.15625	0.13156069644841895	0.0	0.0	0.0	288	285
prefill	21	consequence_minus_neutral	4	75	0.020347892869395028	0.0333771813474195	0.2638888888888889	0.12648195036916862	0.013029288478024472	0.12982456140350876	0.10036073557397229	288	285
prefill	21	consequence_minus_neutral	5	215	0.01752666294874823	0.018027342132232456	0.13541666666666666	0.13312498805340892	0.0005006791834842242	0.007017543859649123	0.07134678364650195	288	285
prefill	21	consequence_minus_neutral	6	237	0.013712191713646096	0.01450375546710658	0.1527777777777778	0.09493367214833397	0.0007915637534604829	0.010526315789473684	0.07519855657874588	288	285
prefill	21	consequence_minus_neutral	7	234	0.011501719307856078	0.013236140837948877	0.13541666666666666	0.09774380926485325	0.0017344215300927996	0.02456140350877193	0.07061573372520684	288	285
prefill	21	consequence_minus_neutral	8	145	0.01113609484402299	0.012313771336185698	0.11458333333333333	0.1074656407521661	0.0011776764921627094	0.010526315789473684	0.1118792667554574	288	285
prefill	21	consequence_minus_neutral	9	148	0.010758322868037067	0.014658771139333365	0.0798611111111111	0.18355330817947868	0.0039004482712962983	0.031578947368421054	0.1235141952577161	288	285
prefill	21	consequence_minus_neutral	10	4	0.009783955651501348	0.010292031505553995	0.06944444444444445	0.14820525367997753	0.0005080758540526463	0.007017543859649123	0.0724008092025021	288	285
prefill	21	consequence_minus_neutral	11	157	0.006456801158815844	0.009304064793180106	0.10069444444444445	0.09239898829089208	0.0028472636343642613	0.03859649122807018	0.07377001234489222	288	285
prefill	21	consequence_minus_neutral	12	16	0.006274232862562655	0.012940085226976494	0.1111111111111111	0.11646076704278845	0.006665852364413838	0.07017543859649122	0.0949883961928972	288	285
prefill	21	consequence_minus_neutral	13	236	0.005489507253182726	0.006655277811003448	0.06944444444444445	0.09583600047844965	0.0011657705578207223	0.010526315789473684	0.11074820299296863	288	285
prefill	21	consequence_minus_neutral	14	204	0.004539217732513265	0.006771882514145935	0.0798611111111111	0.08479574626408823	0.0022326647816326693	0.028070175438596492	0.07953868284566384	288	285
prefill	21	consequence_minus_neutral	15	170	0.004134159466737966	0.043816920225955236	0.2777777777777778	0.15774091281343885	0.03968276075921727	0.24912280701754386	0.15928995516023833	288	285
prefill	21	consequence_minus_neutral	16	161	0.0038781096989610932	0.009257922965764172	0.11805555555555555	0.07842005335706122	0.0053798132668030785	0.07017543859649122	0.07666233905194388	288	285
prefill	21	consequence_minus_neutral	17	244	0.003511310579814299	0.005360674195988585	0.04861111111111111	0.11027672631747946	0.0018493636161742858	0.017543859649122806	0.1054137261219343	288	285
prefill	21	consequence_minus_neutral	18	94	0.003148360946256785	0.0038739736342064957	0.04513888888888889	0.08582341589626698	0.0007256126879497105	0.010526315789473684	0.0689332053552225	288	285
prefill	21	consequence_minus_neutral	19	112	0.00312947255923371	0.00312947255923371	0.03125	0.10014312189547872	0.0	0.0	0.0	288	285
prefill	21	consequence_minus_neutral	20	231	0.0029342618982368916	0.0037008411027244026	0.034722222222222224	0.10658422375846278	0.0007665792044875109	0.007017543859649123	0.1092375366394703	288	285
prefill	21	finance_consequence_minus_finance_neutral	1	17	0.03696987938757408	0.03918523292884369	0.22772277227722773	0.17207428373100925	0.0022153535412696066	0.030612244897959183	0.07236821568147382	101	98
prefill	21	finance_consequence_minus_finance_neutral	2	75	0.03317046354679086	0.04719378559199825	0.3465346534653465	0.13618778127976638	0.014023322045207393	0.11224489795918367	0.12493505094821132	101	98
prefill	21	finance_consequence_minus_finance_neutral	3	227	0.028068399737075325	0.03456819685281161	0.2871287128712871	0.12039268559082665	0.006499797115736282	0.05102040816326531	0.12739602346843112	101	98
prefill	21	finance_consequence_minus_finance_neutral	4	157	0.017375887808990846	0.025656195317090992	0.26732673267326734	0.09597317507504408	0.008280307508100148	0.11224489795918367	0.07377001234489222	101	98
prefill	21	finance_consequence_minus_finance_neutral	5	215	0.016454114689007617	0.017426186265202415	0.13861386138613863	0.1257174866275317	0.0009720715761947967	0.01020408163265306	0.09526301446709008	101	98
prefill	21	finance_consequence_minus_finance_neutral	6	237	0.012898248289833346	0.012898248289833346	0.13861386138613863	0.09305164837665485	0.0	0.0	0.0	101	98
prefill	21	finance_consequence_minus_finance_neutral	7	148	0.00974767179961386	0.01495079132222033	0.07920792079207921	0.18875374044303167	0.00520311952260647	0.04081632653061224	0.12747642830385852	101	98
prefill	21	finance_consequence_minus_finance_neutral	8	145	0.008823734632830963	0.012248610145753128	0.12871287128712872	0.09516227882469738	0.003424875512922165	0.030612244897959183	0.1118792667554574	101	98
prefill	21	finance_consequence_minus_finance_neutral	9	189	0.007988319191181195	0.013296402943968446	0.16831683168316833	0.07899627631416546	0.005308083752787251	0.08163265306122448	0.06502402597164383	101	98
prefill	21	finance_consequence_minus_finance_neutral	10	65	0.007649487497405071	0.009434064547167147	0.09900990099009901	0.09528405192638818	0.0017845770497620763	0.030612244897959183	0.05829618362556116	101	98
prefill	21	finance_consequence_minus_finance_neutral	11	47	0.007180354671031362	0.02575685329124936	0.18811881188118812	0.13691800960085188	0.018576498620218	0.17346938775510204	0.107088050869492	101	98
prefill	21	finance_consequence_minus_finance_neutral	12	188	0.005781119339071031	0.005781119339071031	0.07920792079207921	0.07298663165577177	0.0	0.0	0.0	101	98
prefill	21	finance_consequence_minus_finance_neutral	13	82	0.004870247977182077	0.009074252136366812	0.09900990099009901	0.0916499465773048	0.004204004159184735	0.04081632653061224	0.102998101900026	101	98
prefill	21	finance_consequence_minus_finance_neutral	14	217	0.004610726733912474	0.006356491217862604	0.0594059405940594	0.10700093550068718	0.0017457644839501305	0.01020408163265306	0.17108491942711282	101	98
prefill	21	finance_consequence_minus_finance_neutral	15	79	0.004210951475287602	0.004210951475287602	0.07920792079207921	0.053163262375505976	0.0	0.0	0.0	101	98
prefill	21	finance_consequence_minus_finance_neutral	16	170	0.0038049872178996594	0.04352278508669731	0.27722772277227725	0.15699290334844385	0.03971779786879765	0.25510204081632654	0.1556937676456868	101	98
prefill	21	finance_consequence_minus_finance_neutral	17	94	0.0032779183056661707	0.004139331735450267	0.04950495049504951	0.08361450105609539	0.0008614134297840966	0.01020408163265306	0.08441851611884146	101	98
prefill	21	finance_consequence_minus_finance_neutral	18	192	0.0029383368994052948	0.0038288362568662687	0.04950495049504951	0.07734249238869863	0.0008904993574609739	0.01020408163265306	0.08726893703117546	101	98
prefill	21	finance_consequence_minus_finance_neutral	19	112	0.0025779079306191776	0.0025779079306191776	0.0297029702970297	0.08678956699751232	0.0	0.0	0.0	101	98
prefill	21	finance_consequence_minus_finance_neutral	20	160	0.0023853146497882062	0.006645162273606909	0.04950495049504951	0.13423227792685957	0.004259847623818703	0.04081632653061224	0.10436626678355823	101	98
prefill	21	nonfinance_consequence_minus_nonfinance_neutral	1	105	0.031026052449453372	0.031026052449453372	0.23529411764705882	0.13186072291017684	0.0	0.0	0.0	187	187
prefill	21	nonfinance_consequence_minus_nonfinance_neutral	2	227	0.022275924078903515	0.023717185085713594	0.20320855614973263	0.11671351607969584	0.0014412610068100789	0.016042780748663103	0.08983860275782823	187	187
prefill	21	nonfinance_consequence_minus_nonfinance_neutral	3	17	0.021676817830685167	0.031770291080182714	0.1925133689839572	0.165029011999838	0.010093473249497548	0.0855614973262032	0.1179674686035026	187	187
prefill	21	nonfinance_consequence_minus_nonfinance_neutral	4	215	0.01809839127524914	0.018352030595173815	0.13368983957219252	0.13727318885190012	0.00025363931992467286	0.0053475935828877	0.047430552825913824	187	187
prefill	21	nonfinance_consequence_minus_nonfinance_neutral	5	234	0.017260417877981753	0.01990378758962051	0.20320855614973263	0.09794758629629041	0.002643369711638759	0.0374331550802139	0.07061573372520685	187	187
prefill	21	nonfinance_consequence_minus_nonfinance_neutral	6	4	0.015531212412091327	0.015850829270585832	0.10695187165775401	0.14820525367997753	0.00031961685849450535	0.0053475935828877	0.059768352538472506	187	187
prefill	21	nonfinance_consequence_minus_nonfinance_neutral	7	237	0.014164507099022939	0.015370901054831696	0.16042780748663102	0.0958119499084509	0.0012063939558087573	0.016042780748663103	0.07519855657874586	187	187
prefill	21	nonfinance_consequence_minus_nonfinance_neutral	8	75	0.013406386243092741	0.025914737343663067	0.2192513368983957	0.11819648495768277	0.012508351100570326	0.13903743315508021	0.08996390983871734	187	187
prefill	21	nonfinance_consequence_minus_nonfinance_neutral	9	145	0.01234896534813057	0.01234896534813057	0.10695187165775401	0.11546282600502082	0.0	0.0	0.0	187	187
