run	track	layer	rank	expert	delta_W	A_W	A_S	B_W	B_S	A_tokens	B_tokens
e173_-1	generation_clean	38	15	154	0.004797738230231621	0.005425746190503393	0.0481283422459893	0.0006280079602717717	0.006510416666666667	561	768
e173_-1	generation_clean_l39_last_rows	0	1	144	0.007216086084032769	0.011235237560791662	0.062388591800356503	0.004019151476758893	0.026041666666666668	561	768
e173_-1	generation_clean_l39_last_rows	0	2	186	0.005647621468061498	0.011079148155556273	0.0784313725490196	0.005431526687494775	0.037760416666666664	561	768
e173_-1	generation_clean_l39_last_rows	0	3	84	0.004948623870946138	0.009162920467470996	0.049910873440285206	0.0042142965965248575	0.02734375	561	768
e173_-1	generation_clean_l39_last_rows	0	4	127	0.004848497788283981	0.012275393448173773	0.0766488413547237	0.007426895659889792	0.044270833333333336	561	768
e173_-1	generation_clean_l39_last_rows	0	5	250	0.004567484737623412	0.007610113970774473	0.0659536541889483	0.0030426292331510603	0.02734375	561	768
e173_-1	generation_clean_l39_last_rows	0	6	223	0.003936176383815082	0.008894554217731929	0.058823529411764705	0.004958377833916847	0.03515625	561	768
e173_-1	generation_clean_l39_last_rows	0	7	234	0.0037674430013695205	0.009372280888149216	0.062388591800356503	0.005604837886779695	0.0390625	561	768
e173_-1	generation_clean_l39_last_rows	0	8	98	0.003665439115446744	0.006749558947841382	0.044563279857397504	0.0030841198323946378	0.024739583333333332	561	768
e173_-1	generation_clean_l39_last_rows	0	9	50	0.0035319945030771417	0.009458672250081372	0.049910873440285206	0.00592667774700423	0.040364583333333336	561	768
e173_-1	generation_clean_l39_last_rows	0	10	165	0.0032535133400238355	0.005838976120224741	0.0392156862745098	0.0025854627802009054	0.026041666666666668	561	768
e173_-1	generation_clean_l39_last_rows	0	11	110	0.0029878294026243887	0.004470308556403088	0.04634581105169341	0.001482479153778699	0.015625	561	768
e173_-1	generation_clean_l39_last_rows	0	12	80	0.002914152557499451	0.004731195889808053	0.0427807486631016	0.0018170433323086027	0.01953125	561	768
e173_-1	generation_clean_l39_last_rows	0	13	146	0.002855995389261731	0.0055824114646682195	0.04634581105169341	0.0027264160754064885	0.0234375	561	768
e173_-1	generation_clean_l39_last_rows	0	14	57	0.0028173555922432853	0.009292111311272928	0.04634581105169341	0.006474755719029643	0.033854166666666664	561	768
e173_-1	generation_clean_l39_last_rows	0	15	122	0.00269303343463963	0.008164862061298728	0.04634581105169341	0.0054718286266590985	0.03515625	561	768
e173_-1	generation_clean_l39_last_rows	1	1	135	0.005668029225110376	0.009225078374091424	0.05525846702317291	0.003557049148981048	0.026041666666666668	561	768
e173_-1	generation_clean_l39_last_rows	1	2	79	0.005350997944036854	0.009310038140139433	0.0677361853832442	0.003959040196102579	0.033854166666666664	561	768
e173_-1	generation_clean_l39_last_rows	1	3	180	0.004896135946183336	0.007681445910646338	0.05169340463458111	0.0027853099644630022	0.022135416666666668	561	768
e173_-1	generation_clean_l39_last_rows	1	4	221	0.004838612337521602	0.0076443305730433	0.0659536541889483	0.002805718235521698	0.0234375	561	768
e173_-1	generation_clean_l39_last_rows	1	5	65	0.004758034814238402	0.007456924427883186	0.049910873440285206	0.0026988896136447833	0.024739583333333332	561	768
e173_-1	generation_clean_l39_last_rows	1	6	153	0.004712748214789687	0.014477280034579374	0.09090909090909091	0.009764531819789687	0.06901041666666667	561	768
e173_-1	generation_clean_l39_last_rows	1	7	133	0.0045947717269462975	0.0077171714145985604	0.044563279857397504	0.0031223996876522625	0.02734375	561	768
e173_-1	generation_clean_l39_last_rows	1	8	40	0.004213825691887526	0.00810840907970368	0.05169340463458111	0.0038945833878161543	0.029947916666666668	561	768
e173_-1	generation_clean_l39_last_rows	1	9	120	0.0040460481890695265	0.010813261235668474	0.062388591800356503	0.006767213046598947	0.04296875	561	768
e173_-1	generation_clean_l39_last_rows	1	10	111	0.003913694893071825	0.009560602113721955	0.05169340463458111	0.00564690722065013	0.033854166666666664	561	768
e173_-1	generation_clean_l39_last_rows	1	11	134	0.0038590280160197307	0.00685663050795138	0.0570409982174688	0.002997602491931649	0.02734375	561	768
e173_-1	generation_clean_l39_last_rows	1	12	163	0.003639654753250385	0.004264541178539973	0.03208556149732621	0.000624886425289588	0.005208333333333333	561	768
e173_-1	generation_clean_l39_last_rows	1	13	81	0.003608599726083025	0.008159436740992825	0.05525846702317291	0.0045508370149098	0.03125	561	768
e173_-1	generation_clean_l39_last_rows	1	14	232	0.00352702766532832	0.005511209957613483	0.05169340463458111	0.001984182292285163	0.018229166666666668	561	768
e173_-1	generation_clean_l39_last_rows	1	15	98	0.003395441384356342	0.008697206114740164	0.06417112299465241	0.0053017647303838225	0.03515625	561	768
e173_-1	generation_clean_l39_last_rows	2	1	147	0.011751792780068607	0.018735481022876865	0.11942959001782531	0.006983688242808258	0.041666666666666664	561	768
e173_-1	generation_clean_l39_last_rows	2	2	15	0.009743348815415557	0.013611797998573665	0.08021390374331551	0.0038684491831581075	0.037760416666666664	561	768
e173_-1	generation_clean_l39_last_rows	2	3	193	0.008069129397098236	0.01615740230271502	0.09803921568627451	0.008088272905616785	0.055989583333333336	561	768
e173_-1	generation_clean_l39_last_rows	2	4	159	0.0076010866202685995	0.012174669160878298	0.0748663101604278	0.004573582540609698	0.040364583333333336	561	768
e173_-1	generation_clean_l39_last_rows	2	5	75	0.0055293495403412165	0.010399280369792038	0.06951871657754011	0.004869930829450821	0.040364583333333336	561	768
e173_-1	generation_clean_l39_last_rows	2	6	157	0.005219774999652331	0.008863734256609615	0.08199643493761141	0.0036439592569572844	0.037760416666666664	561	768
e173_-1	generation_clean_l39_last_rows	2	7	240	0.0050864676892534095	0.009163832301545683	0.053475935828877004	0.004077364612292273	0.022135416666666668	561	768
e173_-1	generation_clean_l39_last_rows	2	8	134	0.004798030762718468	0.008675630953703172	0.06060606060606061	0.0038776001909847035	0.040364583333333336	561	768
e173_-1	generation_clean_l39_last_rows	2	9	63	0.004290620307667784	0.006729801727119357	0.05169340463458111	0.0024391814194515723	0.020833333333333332	561	768
e173_-1	generation_clean_l39_last_rows	2	10	76	0.004278497742296281	0.01259515817567167	0.05525846702317291	0.00831666043337539	0.037760416666666664	561	768
e173_-1	generation_clean_l39_last_rows	2	11	105	0.0038696327509368323	0.005659630650069657	0.026737967914438502	0.0017899978991328246	0.01953125	561	768
e173_-1	generation_clean_l39_last_rows	2	12	212	0.003713950464940012	0.007529153772758939	0.0659536541889483	0.0038152033078189267	0.03125	561	768
e173_-1	generation_clean_l39_last_rows	2	13	178	0.0035817898716452227	0.006654739110397759	0.0481283422459893	0.0030729492387525366	0.022135416666666668	561	768
e173_-1	generation_clean_l39_last_rows	2	14	169	0.0035558120431365354	0.006709955228119158	0.053475935828877004	0.003154143184982623	0.028645833333333332	561	768
e173_-1	generation_clean_l39_last_rows	2	15	115	0.0034164837729613244	0.006980951864632677	0.0481283422459893	0.0035644680916713527	0.032552083333333336	561	768
e173_-1	generation_clean_l39_last_rows	3	1	209	0.020568606408220797	0.03804053626647169	0.2014260249554367	0.017471929858250895	0.11588541666666667	561	768
e173_-1	generation_clean_l39_last_rows	3	2	70	0.00808664816580277	0.018697503756134486	0.09269162210338681	0.010610855590331716	0.059895833333333336	561	768
e173_-1	generation_clean_l39_last_rows	3	3	58	0.006993231314622942	0.012477573428925238	0.10695187165775401	0.005484342114302296	0.048177083333333336	561	768
e173_-1	generation_clean_l39_last_rows	3	4	188	0.006969661324836303	0.01186310408853333	0.062388591800356503	0.004893442763697026	0.033854166666666664	561	768
e173_-1	generation_clean_l39_last_rows	3	5	15	0.006852844484491234	0.010676013893809318	0.07130124777183601	0.003823169409318084	0.032552083333333336	561	768
e173_-1	generation_clean_l39_last_rows	3	6	13	0.006291809438300077	0.021483600479727104	0.1586452762923351	0.015191791041427026	0.13541666666666666	561	768
e173_-1	generation_clean_l39_last_rows	3	7	171	0.006233389045567433	0.011114008096587417	0.0748663101604278	0.0048806190510199835	0.044270833333333336	561	768
e173_-1	generation_clean_l39_last_rows	3	8	148	0.00613552615397769	0.010701428672367196	0.0766488413547237	0.004565902518389506	0.033854166666666664	561	768
e173_-1	generation_clean_l39_last_rows	3	9	197	0.005767973840694026	0.014209506156058264	0.0944741532976827	0.008441532315364238	0.055989583333333336	561	768
e173_-1	generation_clean_l39_last_rows	3	10	117	0.0053626518664997	0.020126384901115336	0.09269162210338681	0.014763733034615636	0.0859375	561	768
e173_-1	generation_clean_l39_last_rows	3	11	116	0.005008384285936545	0.01376310601614553	0.0677361853832442	0.008754721730208985	0.044270833333333336	561	768
e173_-1	generation_clean_l39_last_rows	3	12	81	0.004830232369052789	0.014495627567658745	0.1265597147950089	0.009665395198605957	0.09244791666666667	561	768
e173_-1	generation_clean_l39_last_rows	3	13	214	0.004814688332303048	0.009016760015653436	0.0677361853832442	0.0042020716833503875	0.032552083333333336	561	768
e173_-1	generation_clean_l39_last_rows	3	14	44	0.004806640546441163	0.006093656138391956	0.05525846702317291	0.0012870155919507927	0.013020833333333334	561	768
e173_-1	generation_clean_l39_last_rows	3	15	2	0.004788347691903093	0.00963604843717923	0.0784313725490196	0.004847700745276137	0.03515625	561	768
e173_-1	generation_clean_l39_last_rows	4	1	155	0.01055541587269462	0.015769127200390077	0.09090909090909091	0.005213711327695458	0.033854166666666664	561	768
e173_-1	generation_clean_l39_last_rows	4	2	51	0.010289211365799664	0.02889944004356212	0.25133689839572193	0.018610228677762457	0.1484375	561	768
e173_-1	generation_clean_l39_last_rows	4	3	112	0.010089661200571486	0.014997977101010572	0.09269162210338681	0.004908315900439086	0.037760416666666664	561	768
e173_-1	generation_clean_l39_last_rows	4	4	37	0.00870660657018126	0.012355668421322907	0.0873440285204991	0.0036490618511416475	0.033854166666666664	561	768
e173_-1	generation_clean_l39_last_rows	4	5	137	0.007656484901451018	0.020263031209133964	0.15151515151515152	0.012606546307682947	0.11848958333333333	561	768
e173_-1	generation_clean_l39_last_rows	4	6	78	0.006856495212150385	0.009452113072625548	0.10160427807486631	0.0025956178604751626	0.028645833333333332	561	768
e173_-1	generation_clean_l39_last_rows	4	7	119	0.006490038237460522	0.012632088895666768	0.06951871657754011	0.006142050658206246	0.036458333333333336	561	768
e173_-1	generation_clean_l39_last_rows	4	8	172	0.006021483106235596	0.011241222738531715	0.0873440285204991	0.005219739632296119	0.041666666666666664	561	768
e173_-1	generation_clean_l39_last_rows	4	9	253	0.005586454697349877	0.01720015892046866	0.09090909090909091	0.011613704223118783	0.06510416666666667	561	768
e173_-1	generation_clean_l39_last_rows	4	10	2	0.005403855212108095	0.009743061241518131	0.07308377896613191	0.004339206029410036	0.033854166666666664	561	768
e173_-1	generation_clean_l39_last_rows	4	11	74	0.005202367378330414	0.01042580527032436	0.07308377896613191	0.005223437891993946	0.044270833333333336	561	768
e173_-1	generation_clean_l39_last_rows	4	12	178	0.00508692816844027	0.03119969792792299	0.1586452762923351	0.02611276975948272	0.14192708333333334	561	768
e173_-1	generation_clean_l39_last_rows	4	13	251	0.0049031977670685725	0.006710504520183939	0.0748663101604278	0.0018073067531153668	0.018229166666666668	561	768
e173_-1	generation_clean_l39_last_rows	4	14	105	0.0044762719602142904	0.009574938089238448	0.0748663101604278	0.005098666129024158	0.046875	561	768
e173_-1	generation_clean_l39_last_rows	4	15	94	0.004431759931861944	0.01296563220876436	0.0677361853832442	0.008533872276902416	0.048177083333333336	561	768
e173_-1	generation_clean_l39_last_rows	5	1	16	0.020312183087049372	0.035053717726806495	0.16399286987522282	0.014741534639757121	0.1171875	561	768
e173_-1	generation_clean_l39_last_rows	5	2	35	0.017910906389624448	0.02122655829096053	0.1711229946524064	0.00331565190133608	0.03515625	561	768
e173_-1	generation_clean_l39_last_rows	5	3	12	0.016858634480412218	0.024349434036750554	0.1443850267379679	0.007490799556338337	0.049479166666666664	561	768
e173_-1	generation_clean_l39_last_rows	5	4	96	0.01420910064915468	0.022945397522246183	0.1925133689839572	0.008736296873091503	0.07421875	561	768
e173_-1	generation_clean_l39_last_rows	5	5	197	0.009515282904293973	0.025756921617705323	0.16934046345811052	0.01624163871341135	0.13151041666666666	561	768
e173_-1	generation_clean_l39_last_rows	5	6	168	0.008679607270655563	0.011364229552971174	0.0962566844919786	0.0026846222823156108	0.029947916666666668	561	768
e173_-1	generation_clean_l39_last_rows	5	7	137	0.008470044136181555	0.008774764474765879	0.05525846702317291	0.0003047203385843238	0.00390625	561	768
e173_-1	generation_clean_l39_last_rows	5	8	144	0.008011865713036076	0.01640569463159473	0.11229946524064172	0.008393828918558653	0.055989583333333336	561	768
e173_-1	generation_clean_l39_last_rows	5	9	18	0.007953171573954556	0.013063042224752793	0.1051693404634581	0.005109870650798238	0.04296875	561	768
e173_-1	generation_clean_l39_last_rows	5	10	61	0.006794025728235902	0.01374346182132159	0.0766488413547237	0.006949436093085689	0.041666666666666664	561	768
e173_-1	generation_clean_l39_last_rows	5	11	11	0.006678660465953962	0.015409910703327392	0.10873440285204991	0.00873125023737343	0.05859375	561	768
e173_-1	generation_clean_l39_last_rows	5	12	27	0.006450693899173094	0.01628520730119737	0.11229946524064172	0.009834513402024275	0.0625	561	768
e173_-1	generation_clean_l39_last_rows	5	13	19	0.006100951307639865	0.009738540165159239	0.07130124777183601	0.0036375888575193734	0.032552083333333336	561	768
e173_-1	generation_clean_l39_last_rows	5	14	44	0.0060667752340421086	0.008830618117073582	0.062388591800356503	0.0027638428830314733	0.029947916666666668	561	768
e173_-1	generation_clean_l39_last_rows	5	15	185	0.005682233877052326	0.006747928858600092	0.07130124777183601	0.0010656949815477667	0.015625	561	768
e173_-1	generation_clean_l39_last_rows	6	1	1	0.024022366607564904	0.038750361355057765	0.23172905525846701	0.014727994747492859	0.11328125	561	768
e173_-1	generation_clean_l39_last_rows	6	2	147	0.014514795286295372	0.017076294580526244	0.08912655971479501	0.002561499294230872	0.018229166666666668	561	768
e173_-1	generation_clean_l39_last_rows	6	3	175	0.013446921132248634	0.023105419541818044	0.13725490196078433	0.00965849840956941	0.057291666666666664	561	768
e173_-1	generation_clean_l39_last_rows	6	4	154	0.012716928778523902	0.02093538672695254	0.1319073083778966	0.008218457948428638	0.05078125	561	768
e173_-1	generation_clean_l39_last_rows	6	5	204	0.012307623429108898	0.016784010998715033	0.1140819964349376	0.004476387569606136	0.036458333333333336	561	768
e173_-1	generation_clean_l39_last_rows	6	6	239	0.011886956332441675	0.012568600992122262	0.0570409982174688	0.0006816446596805857	0.0078125	561	768
e173_-1	generation_clean_l39_last_rows	6	7	18	0.011172429572153881	0.01829088285673963	0.1265597147950089	0.0071184532845857485	0.055989583333333336	561	768
e173_-1	generation_clean_l39_last_rows	6	8	59	0.010623951347553385	0.015529426240399399	0.11229946524064172	0.004905474892846014	0.041666666666666664	561	768
e173_-1	generation_clean_l39_last_rows	6	9	61	0.009262668051324694	0.020182698733713964	0.1354723707664884	0.010920030682389269	0.07942708333333333	561	768
e173_-1	generation_clean_l39_last_rows	6	10	25	0.008300066404447774	0.017381173687020173	0.11942959001782531	0.0090811072825724	0.061197916666666664	561	768
e173_-1	generation_clean_l39_last_rows	6	11	82	0.007137633317280964	0.01235336617098667	0.08199643493761141	0.005215732853705707	0.037760416666666664	561	768
e173_-1	generation_clean_l39_last_rows	6	12	123	0.007006629102713502	0.013014757070234013	0.0944741532976827	0.006008127967520511	0.044270833333333336	561	768
e173_-1	generation_clean_l39_last_rows	6	13	142	0.006699460331498635	0.008745839585142611	0.09269162210338681	0.002046379253643976	0.026041666666666668	561	768
e173_-1	generation_clean_l39_last_rows	6	14	128	0.005873778567776466	0.015787274798725628	0.0855614973262032	0.009913496230949162	0.06770833333333333	561	768
e173_-1	generation_clean_l39_last_rows	6	15	136	0.005739954651907059	0.013371760212513907	0.0873440285204991	0.0076318055606068485	0.057291666666666664	561	768
e173_-1	generation_clean_l39_last_rows	7	1	62	0.04403684338601661	0.07875183297644528	0.5347593582887701	0.03471498959042867	0.29296875	561	768
e173_-1	generation_clean_l39_last_rows	7	2	27	0.01692637485799407	0.01903467177764395	0.14260249554367202	0.00210829691964988	0.01953125	561	768
e173_-1	generation_clean_l39_last_rows	7	3	109	0.014973423697215457	0.01747326442311897	0.1140819964349376	0.0024998407259035128	0.022135416666666668	561	768
e173_-1	generation_clean_l39_last_rows	7	4	14	0.014669503891938667	0.026474392101732545	0.20320855614973263	0.011804888209793878	0.09895833333333333	561	768
e173_-1	generation_clean_l39_last_rows	7	5	9	0.013710141634995817	0.016923338940375603	0.18538324420677363	0.0032131973053797862	0.046875	561	768
e173_-1	generation_clean_l39_last_rows	7	6	100	0.009911082833787794	0.014684741350316	0.1408199643493761	0.004773658516528206	0.049479166666666664	561	768
e173_-1	generation_clean_l39_last_rows	7	7	56	0.009884822956842005	0.02047650332274012	0.10695187165775401	0.010591680365898115	0.0546875	561	768
e173_-1	generation_clean_l39_last_rows	7	8	243	0.009173558754245005	0.01392011850726403	0.1140819964349376	0.004746559753019026	0.041666666666666664	561	768
e173_-1	generation_clean_l39_last_rows	7	9	10	0.007960370734258568	0.011375869711958073	0.10695187165775401	0.0034154989776995037	0.029947916666666668	561	768
e173_-1	generation_clean_l39_last_rows	7	10	208	0.007792770949525322	0.008017922716170809	0.06417112299465241	0.00022515176664548685	0.0026041666666666665	561	768
e173_-1	generation_clean_l39_last_rows	7	11	66	0.007484286313038377	0.011976364431787342	0.0962566844919786	0.004492078118748965	0.03125	561	768
e173_-1	generation_clean_l39_last_rows	7	12	181	0.007473516038238955	0.017924251789927882	0.10160427807486631	0.010450735751688927	0.05859375	561	768
e173_-1	generation_clean_l39_last_rows	7	13	37	0.006570970100035154	0.01421600741457227	0.11586452762923351	0.0076450373145371155	0.06510416666666667	561	768
e173_-1	generation_clean_l39_last_rows	7	14	169	0.0064846667942673325	0.009334906246869076	0.08912655971479501	0.002850239452601744	0.026041666666666668	561	768
e173_-1	generation_clean_l39_last_rows	7	15	86	0.005186394896745238	0.011730668801884971	0.11229946524064172	0.006544273905139733	0.061197916666666664	561	768
e173_-1	generation_clean_l39_last_rows	8	1	25	0.049416779721041616	0.09504745056204802	0.4206773618538324	0.04563067084100641	0.3619791666666667	561	768
e173_-1	generation_clean_l39_last_rows	8	2	43	0.03902105685252316	0.04213164480883992	0.35650623885918004	0.003110587956316761	0.03515625	561	768
e173_-1	generation_clean_l39_last_rows	8	3	7	0.032222172131637174	0.04309617080672973	0.30303030303030304	0.010873998675092554	0.07682291666666667	561	768
e173_-1	generation_clean_l39_last_rows	8	4	88	0.017516657900620996	0.02145862758546003	0.20320855614973263	0.003941969684839034	0.046875	561	768
e173_-1	generation_clean_l39_last_rows	8	5	49	0.015768256950187194	0.026153244688838423	0.1532976827094474	0.010384987738651227	0.05859375	561	768
e173_-1	generation_clean_l39_last_rows	8	6	132	0.012334148037201445	0.02049306891612967	0.19607843137254902	0.008158920878928224	0.1015625	561	768
e173_-1	generation_clean_l39_last_rows	8	7	69	0.0113163620941116	0.016656078308166514	0.13725490196078433	0.005339716214054915	0.040364583333333336	561	768
e173_-1	generation_clean_l39_last_rows	8	8	48	0.010043956349276293	0.01055543701616171	0.08912655971479501	0.0005114806668854162	0.006510416666666667	561	768
e173_-1	generation_clean_l39_last_rows	8	9	124	0.009144659620667558	0.013523473124125095	0.13012477718360071	0.0043788135034575374	0.048177083333333336	561	768
e173_-1	generation_clean_l39_last_rows	8	10	220	0.00796133650672807	0.011017245125218223	0.0873440285204991	0.0030559086184901523	0.026041666666666668	561	768
e173_-1	generation_clean_l39_last_rows	8	11	38	0.0057601731670522665	0.011643052457950885	0.08021390374331551	0.005882879290898618	0.03515625	561	768
e173_-1	generation_clean_l39_last_rows	8	12	95	0.00574625527659162	0.005845046285178804	0.044563279857397504	9.879100858718421e-05	0.0013020833333333333	561	768
e173_-1	generation_clean_l39_last_rows	8	13	224	0.00548403734437981	0.007753946555438945	0.07130124777183601	0.0022699092110591355	0.015625	561	768
e173_-1	generation_clean_l39_last_rows	8	14	153	0.005401310877500943	0.022152742402749698	0.20320855614973263	0.016751431525248755	0.1484375	561	768
e173_-1	generation_clean_l39_last_rows	8	15	62	0.005231033092026008	0.05935846497836257	0.3226381461675579	0.05412743188633656	0.2565104166666667	561	768
e173_-1	generation_clean_l39_last_rows	9	1	157	0.021949739714692638	0.02987718424661611	0.19073083778966132	0.007927444531923473	0.08203125	561	768
e173_-1	generation_clean_l39_last_rows	9	2	234	0.021311997379477605	0.025096986852024914	0.1532976827094474	0.003784989472547309	0.03515625	561	768
e173_-1	generation_clean_l39_last_rows	9	3	14	0.017393482404210635	0.024667100650001265	0.19429590017825313	0.007273618245790629	0.059895833333333336	561	768
e173_-1	generation_clean_l39_last_rows	9	4	54	0.012034963914869872	0.012958044726070397	0.09269162210338681	0.0009230808112005245	0.009114583333333334	561	768
e173_-1	generation_clean_l39_last_rows	9	5	189	0.010902576748613568	0.0180459045073219	0.1586452762923351	0.0071433277587083345	0.059895833333333336	561	768
e173_-1	generation_clean_l39_last_rows	9	6	128	0.009530908708621302	0.030269032226934812	0.2192513368983957	0.02073812351831351	0.18229166666666666	561	768
e173_-1	generation_clean_l39_last_rows	9	7	161	0.009327328640654277	0.021386922308136342	0.18716577540106952	0.012059593667482065	0.10807291666666667	561	768
e173_-1	generation_clean_l39_last_rows	9	8	199	0.009147955689280928	0.023402604454547324	0.22459893048128343	0.014254648765266395	0.1484375	561	768
e173_-1	generation_clean_l39_last_rows	9	9	215	0.009120733695883837	0.014222538167362301	0.10695187165775401	0.005101804471478464	0.040364583333333336	561	768
e173_-1	generation_clean_l39_last_rows	9	10	237	0.008612077063347212	0.012716174783091108	0.1051693404634581	0.004104097719743896	0.032552083333333336	561	768
e173_-1	generation_clean_l39_last_rows	9	11	227	0.00766424776729779	0.01879434860589844	0.1586452762923351	0.011130100838600651	0.1015625	561	768
e173_-1	generation_clean_l39_last_rows	9	12	145	0.007018156176328873	0.008102993300923423	0.0784313725490196	0.00108483712459455	0.010416666666666666	561	768
e173_-1	generation_clean_l39_last_rows	9	13	15	0.006784320430758432	0.02972872372813438	0.23351158645276293	0.02294440329737595	0.17708333333333334	561	768
e173_-1	generation_clean_l39_last_rows	9	14	148	0.006563543858512265	0.012437682392396449	0.06417112299465241	0.0058741385338841835	0.033854166666666664	561	768
e173_-1	generation_clean_l39_last_rows	9	15	188	0.006335400185587383	0.006640139773357724	0.0677361853832442	0.00030473958777034075	0.00390625	561	768
e173_-1	generation_clean_l39_last_rows	10	1	174	0.018553623157544455	0.05121142585637233	0.2816399286987522	0.03265780269882788	0.23046875	561	768
e173_-1	generation_clean_l39_last_rows	10	2	158	0.01765225423841156	0.022555349396950145	0.2103386809269162	0.004903095158538583	0.044270833333333336	561	768
e173_-1	generation_clean_l39_last_rows	10	3	53	0.01266789147641136	0.024918955435947195	0.1800356506238859	0.012251063959535834	0.12630208333333334	561	768
e173_-1	generation_clean_l39_last_rows	10	4	85	0.011288736806422884	0.015361091985918344	0.12299465240641712	0.004072355179495461	0.037760416666666664	561	768
e173_-1	generation_clean_l39_last_rows	10	5	196	0.011211934790046996	0.02990403520546096	0.1711229946524064	0.018692100415413963	0.1328125	561	768
e173_-1	generation_clean_l39_last_rows	10	6	51	0.009956768506782097	0.013876940208568075	0.11942959001782531	0.0039201717017859775	0.040364583333333336	561	768
e173_-1	generation_clean_l39_last_rows	10	7	91	0.009754721649815522	0.01739682974466186	0.13368983957219252	0.007642108094846337	0.0703125	561	768
e173_-1	generation_clean_l39_last_rows	10	8	81	0.008283439005291533	0.013809591546262335	0.10695187165775401	0.005526152540970802	0.045572916666666664	561	768
e173_-1	generation_clean_l39_last_rows	10	9	5	0.008206679557589466	0.01545158481326949	0.1140819964349376	0.007244905255680025	0.05078125	561	768
e173_-1	generation_clean_l39_last_rows	10	10	24	0.008030688929601444	0.02024917192911152	0.10695187165775401	0.012218482999510076	0.061197916666666664	561	768
e173_-1	generation_clean_l39_last_rows	10	11	235	0.008013976624428012	0.03482118054727071	0.22459893048128343	0.026807203922842696	0.17447916666666666	561	768
e173_-1	generation_clean_l39_last_rows	10	12	222	0.007011257521554477	0.021108242155838137	0.17290552584670232	0.01409698463428366	0.09895833333333333	561	768
e173_-1	generation_clean_l39_last_rows	10	13	63	0.006243855556171211	0.014224484793019996	0.10338680926916222	0.007980629236848785	0.07682291666666667	561	768
e173_-1	generation_clean_l39_last_rows	10	14	114	0.00570893783828528	0.009956834129643677	0.10695187165775401	0.004247896291358398	0.052083333333333336	561	768
e173_-1	generation_clean_l39_last_rows	10	15	122	0.0050535029814526514	0.013500991345491379	0.08021390374331551	0.008447488364038728	0.048177083333333336	561	768
e173_-1	generation_clean_l39_last_rows	11	1	122	0.031190777020201815	0.03902743647848313	0.34759358288770054	0.007836659458281311	0.06770833333333333	561	768
e173_-1	generation_clean_l39_last_rows	11	2	217	0.016102895709744547	0.02113739848958493	0.1836007130124777	0.005034502779840384	0.053385416666666664	561	768
e173_-1	generation_clean_l39_last_rows	11	3	236	0.012122204200297318	0.019057214748175635	0.1568627450980392	0.006935010547878318	0.0625	561	768
e173_-1	generation_clean_l39_last_rows	11	4	79	0.008108252944429937	0.01838574094826797	0.11764705882352941	0.010277488003838032	0.07161458333333333	561	768
e173_-1	generation_clean_l39_last_rows	11	5	255	0.007919634395825388	0.012600704573006919	0.12121212121212122	0.0046810701771815314	0.0546875	561	768
e173_-1	generation_clean_l39_last_rows	11	6	225	0.0075974343449559225	0.009769512922008278	0.09803921568627451	0.0021720785770523556	0.020833333333333332	561	768
e173_-1	generation_clean_l39_last_rows	11	7	210	0.0074919451972464	0.012024139635085298	0.08021390374331551	0.004532194437838899	0.03125	561	768
e173_-1	generation_clean_l39_last_rows	11	8	59	0.0073353703731593185	0.019668874363633796	0.13725490196078433	0.012333503990474478	0.0859375	561	768
e173_-1	generation_clean_l39_last_rows	11	9	84	0.006699250551032568	0.013880274113716985	0.12477718360071301	0.007181023562684417	0.06640625	561	768
e173_-1	generation_clean_l39_last_rows	11	10	10	0.006555426124114094	0.007331822623190713	0.053475935828877004	0.0007763964990766193	0.005208333333333333	561	768
e173_-1	generation_clean_l39_last_rows	11	11	147	0.006231491007832924	0.015461210783902467	0.12121212121212122	0.009229719776069543	0.0703125	561	768
e173_-1	generation_clean_l39_last_rows	11	12	191	0.006056121962570822	0.006620735761229831	0.0481283422459893	0.0005646137986590091	0.005208333333333333	561	768
e173_-1	generation_clean_l39_last_rows	11	13	153	0.005072553641313321	0.013108192724091543	0.07130124777183601	0.008035639082778222	0.041666666666666664	561	768
e173_-1	generation_clean_l39_last_rows	11	14	69	0.00378520986116118	0.01310694243320944	0.08377896613190731	0.00932173257204826	0.0625	561	768
e173_-1	generation_clean_l39_last_rows	11	15	208	0.003748666206813822	0.007128882138051481	0.0677361853832442	0.0033802159312376592	0.032552083333333336	561	768
e173_-1	generation_clean_l39_last_rows	12	1	133	0.04739991658308573	0.05320122116875077	0.43137254901960786	0.005801304585665038	0.06640625	561	768
e173_-1	generation_clean_l39_last_rows	12	2	217	0.02683697697108866	0.03854109801321196	0.27629233511586454	0.011704121042123303	0.0859375	561	768
e173_-1	generation_clean_l39_last_rows	12	3	165	0.017672415520714028	0.01799322879637087	0.10338680926916222	0.000320813275656842	0.00390625	561	768
e173_-1	generation_clean_l39_last_rows	12	4	61	0.015228966705318807	0.017300051256737718	0.12834224598930483	0.0020710845514189113	0.0234375	561	768
e173_-1	generation_clean_l39_last_rows	12	5	96	0.01471233801561294	0.04794043337980298	0.3137254901960784	0.03322809536419004	0.23046875	561	768
e173_-1	generation_clean_l39_last_rows	12	6	48	0.010996624323236268	0.017164261486716834	0.16755793226381463	0.006167637163480567	0.06901041666666667	561	768
