run	track	layer	group	n_tokens	E173_W	E173_S	E173_Q	E173_dense_top1_wins	E173_dense_top1_share
e173_-0.5	generation_clean	27	ALL	1331	0.0	0.0	0.0	0	0.0
e173_-0.5	generation_clean	28	A	563	0.0	0.0	0.0	0	0.0
e173_-0.5	generation_clean	28	B	768	0.001490655500916877	0.015625	0.09540195205868013	0	0.0
e173_-0.5	generation_clean	28	ALL	1331	0.0008601227833990695	0.009015777610818933	0.09540195205868013	0	0.0
e173_-0.5	generation_clean	29	A	563	0.0007795736167200856	0.008880994671403197	0.08777998924268164	0	0.0
e173_-0.5	generation_clean	29	B	768	0.0011488788740631377	0.01171875	0.09803766392005442	0	0.0
e173_-0.5	generation_clean	29	ALL	1331	0.0009926663572456032	0.010518407212622089	0.09437420867813556	0	0.0
e173_-0.5	generation_clean	30	A	563	0.00029879271870560456	0.003552397868561279	0.08411015031562769	0	0.0
e173_-0.5	generation_clean	30	B	768	0.0003561746327891383	0.00390625	0.09118070599401941	0	0.0
e173_-0.5	generation_clean	30	ALL	1331	0.0003319026435862612	0.003756574004507889	0.08835248372266273	0	0.0
e173_-0.5	generation_clean	31	A	563	0.0	0.0	0.0	0	0.0
e173_-0.5	generation_clean	31	B	768	0.0002705044666995677	0.0026041666666666665	0.103873715212634	0	0.0
e173_-0.5	generation_clean	31	ALL	1331	0.0001560837193277746	0.0015026296018031556	0.10387371521263399	0	0.0
e173_-0.5	generation_clean	32	A	563	0.0005029517760336831	0.0053285968028419185	0.0943872833023212	0	0.0
e173_-0.5	generation_clean	32	B	768	0.0008472290365069776	0.009114583333333334	0.09295312857676553	0	0.0
e173_-0.5	generation_clean	32	ALL	1331	0.0007016031179145923	0.007513148009015778	0.09338337499443224	0	0.0
e173_-0.5	generation_clean	33	A	563	0.0	0.0	0.0	0	0.0
e173_-0.5	generation_clean	33	B	768	0.0	0.0	0.0	0	0.0
e173_-0.5	generation_clean	33	ALL	1331	0.0	0.0	0.0	0	0.0
e173_-0.5	generation_clean	34	A	563	0.000125987066405431	0.0017761989342806395	0.07093071838625765	0	0.0
e173_-0.5	generation_clean	34	B	768	0.0010121423958666857	0.01171875	0.08636948444729052	0	0.0
e173_-0.5	generation_clean	34	ALL	1331	0.000637307346665569	0.007513148009015778	0.08482560784118724	0	0.0
e173_-0.5	generation_clean	35	A	563	0.0	0.0	0.0	0	0.0
e173_-0.5	generation_clean	35	B	768	0.0013904858433654319	0.013020833333333334	0.10678931277046516	1	0.0013020833333333333
e173_-0.5	generation_clean	35	ALL	1331	0.0008023239126255836	0.007513148009015778	0.10678931277046518	1	0.0007513148009015778
e173_-0.5	generation_clean	36	A	563	0.0	0.0	0.0	0	0.0
e173_-0.5	generation_clean	36	B	768	0.0	0.0	0.0	0	0.0
e173_-0.5	generation_clean	36	ALL	1331	0.0	0.0	0.0	0	0.0
e173_-0.5	generation_clean	37	A	563	0.0	0.0	0.0	0	0.0
e173_-0.5	generation_clean	37	B	768	0.0	0.0	0.0	0	0.0
e173_-0.5	generation_clean	37	ALL	1331	0.0	0.0	0.0	0	0.0
e173_-0.5	generation_clean	38	A	563	0.0	0.0	0.0	0	0.0
e173_-0.5	generation_clean	38	B	768	0.0001967662727231514	0.0026041666666666665	0.07555824872569014	0	0.0
e173_-0.5	generation_clean	38	ALL	1331	0.00011353606119562756	0.0015026296018031556	0.07555824872569014	0	0.0
e173_-0.5	generation_clean_l39_last_rows	0	A	563	0.00031133497299613627	0.0053285968028419185	0.05842719659894157	0	0.0
e173_-0.5	generation_clean_l39_last_rows	0	B	768	0.0006343347598464418	0.0078125	0.08119484926034455	0	0.0
e173_-0.5	generation_clean_l39_last_rows	0	ALL	1331	0.0004977090047775298	0.0067618332081141996	0.07360563170654356	0	0.0
e173_-0.5	generation_clean_l39_last_rows	1	A	563	0.0029680284388761487	0.028419182948490232	0.10443750069295447	0	0.0
e173_-0.5	generation_clean_l39_last_rows	1	B	768	0.0015853516426748415	0.01171875	0.1352833401749198	0	0.0
e173_-0.5	generation_clean_l39_last_rows	1	ALL	1331	0.002170210422735951	0.018782870022539443	0.11554200290646204	0	0.0
e173_-0.5	generation_clean_l39_last_rows	2	A	563	0.00013975545236696534	0.0017761989342806395	0.07868231968260149	0	0.0
e173_-0.5	generation_clean_l39_last_rows	2	B	768	0.0014755448333669487	0.01171875	0.12591315911397963	1	0.0013020833333333333
e173_-0.5	generation_clean_l39_last_rows	2	ALL	1331	0.0009105189719822824	0.007513148009015778	0.1211900751708418	1	0.0007513148009015778
e173_-0.5	generation_clean_l39_last_rows	3	A	563	0.0	0.0	0.0	0	0.0
e173_-0.5	generation_clean_l39_last_rows	3	B	768	0.00037008042755561223	0.00390625	0.09474058945423673	0	0.0
e173_-0.5	generation_clean_l39_last_rows	3	ALL	1331	0.00021354002130932395	0.002253944402704733	0.09474058945423673	0	0.0
e173_-0.5	generation_clean_l39_last_rows	4	A	563	0.0	0.0	0.0	0	0.0
e173_-0.5	generation_clean_l39_last_rows	4	B	768	0.0	0.0	0.0	0	0.0
e173_-0.5	generation_clean_l39_last_rows	4	ALL	1331	0.0	0.0	0.0	0	0.0
e173_-0.5	generation_clean_l39_last_rows	5	A	563	0.0	0.0	0.0	0	0.0
e173_-0.5	generation_clean_l39_last_rows	5	B	768	0.0	0.0	0.0	0	0.0
e173_-0.5	generation_clean_l39_last_rows	5	ALL	1331	0.0	0.0	0.0	0	0.0
e173_-0.5	generation_clean_l39_last_rows	6	A	563	0.0007684682759847164	0.010657193605683837	0.07210793989656589	0	0.0
e173_-0.5	generation_clean_l39_last_rows	6	B	768	0.0006225745335203071	0.0078125	0.07968954029059931	0	0.0
e173_-0.5	generation_clean_l39_last_rows	6	ALL	1331	0.0006842861616250873	0.009015777610818933	0.0758987400935826	0	0.0
e173_-0.5	generation_clean_l39_last_rows	7	A	563	0.0	0.0	0.0	0	0.0
e173_-0.5	generation_clean_l39_last_rows	7	B	768	0.0	0.0	0.0	0	0.0
e173_-0.5	generation_clean_l39_last_rows	7	ALL	1331	0.0	0.0	0.0	0	0.0
e173_-0.5	generation_clean_l39_last_rows	8	A	563	0.0009542832909146431	0.008880994671403197	0.10745229855698882	1	0.0017761989342806395
e173_-0.5	generation_clean_l39_last_rows	8	B	768	0.0002925570418700354	0.0026041666666666665	0.11234190407809361	0	0.0
e173_-0.5	generation_clean_l39_last_rows	8	ALL	1331	0.0005724607820744788	0.005259203606311044	0.10884932870587588	1	0.0007513148009015778
e173_-0.5	generation_clean_l39_last_rows	9	A	563	0.002653221867486068	0.02664298401420959	0.09958426075964376	0	0.0
e173_-0.5	generation_clean_l39_last_rows	9	B	768	0.0036355807048792117	0.028645833333333332	0.1269148173339652	3	0.00390625
e173_-0.5	generation_clean_l39_last_rows	9	ALL	1331	0.0032200525114514586	0.02779864763335838	0.11583486196599706	3	0.002253944402704733
e173_-0.5	generation_clean_l39_last_rows	10	A	563	0.0006917825175201604	0.007104795737122558	0.09736838934096256	0	0.0
e173_-0.5	generation_clean_l39_last_rows	10	B	768	0.00024400732109465756	0.0026041666666666665	0.0936988113003485	0	0.0
e173_-0.5	generation_clean_l39_last_rows	10	ALL	1331	0.000433411855720922	0.004507888805409466	0.09614519666075787	0	0.0
e173_-0.5	generation_clean_l39_last_rows	11	A	563	0.0	0.0	0.0	0	0.0
e173_-0.5	generation_clean_l39_last_rows	11	B	768	8.366486683298638e-05	0.0013020833333333333	0.06425461772773354	0	0.0
e173_-0.5	generation_clean_l39_last_rows	11	ALL	1331	4.8275445325119114e-05	0.0007513148009015778	0.06425461772773354	0	0.0
e173_-0.5	generation_clean_l39_last_rows	12	A	563	0.0	0.0	0.0	0	0.0
e173_-0.5	generation_clean_l39_last_rows	12	B	768	0.0	0.0	0.0	0	0.0
e173_-0.5	generation_clean_l39_last_rows	12	ALL	1331	0.0	0.0	0.0	0	0.0
e173_-0.5	generation_clean_l39_last_rows	13	A	563	0.09051947532940686	0.566607460035524	0.15975694235252685	85	0.15097690941385436
e173_-0.5	generation_clean_l39_last_rows	13	B	768	0.06418411158578907	0.4609375	0.13924688615222036	26	0.033854166666666664
e173_-0.5	generation_clean_l39_last_rows	13	ALL	1331	0.07532371322940805	0.5056348610067618	0.14896859184003286	111	0.08339594290007513
e173_-0.5	generation_clean_l39_last_rows	14	A	563	0.0	0.0	0.0	0	0.0
e173_-0.5	generation_clean_l39_last_rows	14	B	768	0.0	0.0	0.0	0	0.0
e173_-0.5	generation_clean_l39_last_rows	14	ALL	1331	0.0	0.0	0.0	0	0.0
e173_-0.5	generation_clean_l39_last_rows	15	A	563	0.0	0.0	0.0	0	0.0
e173_-0.5	generation_clean_l39_last_rows	15	B	768	0.0	0.0	0.0	0	0.0
e173_-0.5	generation_clean_l39_last_rows	15	ALL	1331	0.0	0.0	0.0	0	0.0
e173_-0.5	generation_clean_l39_last_rows	16	A	563	0.00019515911962107802	0.0017761989342806395	0.10987458434666693	0	0.0
e173_-0.5	generation_clean_l39_last_rows	16	B	768	0.01232270295331032	0.09635416666666667	0.1278896738938152	5	0.006510416666666667
e173_-0.5	generation_clean_l39_last_rows	16	ALL	1331	0.0071928703625011225	0.056348610067618335	0.12764947269985324	5	0.003756574004507889
e173_-0.5	generation_clean_l39_last_rows	17	A	563	0.0002751685102139909	0.003552397868561279	0.07745993562523844	0	0.0
e173_-0.5	generation_clean_l39_last_rows	17	B	768	0.0012842869772659497	0.013020833333333334	0.09863323985402493	0	0.0
e173_-0.5	generation_clean_l39_last_rows	17	ALL	1331	0.0008574397218562933	0.009015777610818933	0.09510435581589387	0	0.0
e173_-0.5	generation_clean_l39_last_rows	18	A	563	0.0005019190472220875	0.0053285968028419185	0.09419347452867842	0	0.0
e173_-0.5	generation_clean_l39_last_rows	18	B	768	0.0005101414541944946	0.005208333333333333	0.09794715920534297	0	0.0
e173_-0.5	generation_clean_l39_last_rows	18	ALL	1331	0.0005066634563541751	0.005259203606311044	0.09633843720105816	0	0.0
e173_-0.5	generation_clean_l39_last_rows	19	A	563	0.00014075462070224003	0.0017761989342806395	0.07924485145536113	0	0.0
e173_-0.5	generation_clean_l39_last_rows	19	B	768	0.00011519279661772508	0.0013020833333333333	0.08846806780241287	0	0.0
e173_-0.5	generation_clean_l39_last_rows	19	ALL	1331	0.00012600519854077686	0.0015026296018031556	0.08385645962888699	0	0.0
e173_-0.5	generation_clean_l39_last_rows	20	A	563	0.0	0.0	0.0	0	0.0
e173_-0.5	generation_clean_l39_last_rows	20	B	768	0.0	0.0	0.0	0	0.0
e173_-0.5	generation_clean_l39_last_rows	20	ALL	1331	0.0	0.0	0.0	0	0.0
e173_-0.5	generation_clean_l39_last_rows	21	A	563	0.006530150626810657	0.06039076376554174	0.1081316118498353	0	0.0
e173_-0.5	generation_clean_l39_last_rows	21	B	768	0.010151475650291506	0.07552083333333333	0.13441953964523926	11	0.014322916666666666
e173_-0.5	generation_clean_l39_last_rows	21	ALL	1331	0.00861969053517526	0.06912096168294515	0.12470443589476381	11	0.008264462809917356
e173_-0.5	generation_clean_l39_last_rows	22	A	563	0.0	0.0	0.0	0	0.0
e173_-0.5	generation_clean_l39_last_rows	22	B	768	0.0001208590961813216	0.0013020833333333333	0.09281978586725499	0	0.0
e173_-0.5	generation_clean_l39_last_rows	22	ALL	1331	6.973687893858376e-05	0.0007513148009015778	0.09281978586725499	0	0.0
e173_-0.5	generation_clean_l39_last_rows	23	A	563	0.0	0.0	0.0	0	0.0
e173_-0.5	generation_clean_l39_last_rows	23	B	768	0.0	0.0	0.0	0	0.0
e173_-0.5	generation_clean_l39_last_rows	23	ALL	1331	0.0	0.0	0.0	0	0.0
e173_-0.5	generation_clean_l39_last_rows	24	A	563	0.0	0.0	0.0	0	0.0
e173_-0.5	generation_clean_l39_last_rows	24	B	768	0.0	0.0	0.0	0	0.0
e173_-0.5	generation_clean_l39_last_rows	24	ALL	1331	0.0	0.0	0.0	0	0.0
e173_-0.5	generation_clean_l39_last_rows	25	A	563	0.09102349847584548	0.5097690941385435	0.17855829143519514	114	0.2024866785079929
e173_-0.5	generation_clean_l39_last_rows	25	B	768	0.034718845444160644	0.26953125	0.12881194831456702	19	0.024739583333333332
e173_-0.5	generation_clean_l39_last_rows	25	ALL	1331	0.05853516374381397	0.3711495116453794	0.15771316385225992	133	0.09992486851990984
e173_-0.5	generation_clean_l39_last_rows	26	A	563	0.0	0.0	0.0	0	0.0
e173_-0.5	generation_clean_l39_last_rows	26	B	768	0.0	0.0	0.0	0	0.0
e173_-0.5	generation_clean_l39_last_rows	26	ALL	1331	0.0	0.0	0.0	0	0.0
e173_-0.5	generation_clean_l39_last_rows	27	A	563	0.0	0.0	0.0	0	0.0
e173_-0.5	generation_clean_l39_last_rows	27	B	768	0.0	0.0	0.0	0	0.0
e173_-0.5	generation_clean_l39_last_rows	27	ALL	1331	0.0	0.0	0.0	0	0.0
e173_-0.5	generation_clean_l39_last_rows	28	A	563	0.0	0.0	0.0	0	0.0
e173_-0.5	generation_clean_l39_last_rows	28	B	768	0.001490655500916877	0.015625	0.09540195205868013	0	0.0
e173_-0.5	generation_clean_l39_last_rows	28	ALL	1331	0.0008601227833990695	0.009015777610818933	0.09540195205868013	0	0.0
e173_-0.5	generation_clean_l39_last_rows	29	A	563	0.0007795736167200856	0.008880994671403197	0.08777998924268164	0	0.0
e173_-0.5	generation_clean_l39_last_rows	29	B	768	0.0011488788740631377	0.01171875	0.09803766392005442	0	0.0
e173_-0.5	generation_clean_l39_last_rows	29	ALL	1331	0.0009926663572456032	0.010518407212622089	0.09437420867813556	0	0.0
e173_-0.5	generation_clean_l39_last_rows	30	A	563	0.00029879271870560456	0.003552397868561279	0.08411015031562769	0	0.0
e173_-0.5	generation_clean_l39_last_rows	30	B	768	0.0003561746327891383	0.00390625	0.09118070599401941	0	0.0
e173_-0.5	generation_clean_l39_last_rows	30	ALL	1331	0.0003319026435862612	0.003756574004507889	0.08835248372266273	0	0.0
e173_-0.5	generation_clean_l39_last_rows	31	A	563	0.0	0.0	0.0	0	0.0
e173_-0.5	generation_clean_l39_last_rows	31	B	768	0.0002705044666995677	0.0026041666666666665	0.103873715212634	0	0.0
e173_-0.5	generation_clean_l39_last_rows	31	ALL	1331	0.0001560837193277746	0.0015026296018031556	0.10387371521263399	0	0.0
e173_-0.5	generation_clean_l39_last_rows	32	A	563	0.0005029517760336831	0.0053285968028419185	0.0943872833023212	0	0.0
e173_-0.5	generation_clean_l39_last_rows	32	B	768	0.0008472290365069776	0.009114583333333334	0.09295312857676553	0	0.0
e173_-0.5	generation_clean_l39_last_rows	32	ALL	1331	0.0007016031179145923	0.007513148009015778	0.09338337499443224	0	0.0
e173_-0.5	generation_clean_l39_last_rows	33	A	563	0.0	0.0	0.0	0	0.0
e173_-0.5	generation_clean_l39_last_rows	33	B	768	0.0	0.0	0.0	0	0.0
e173_-0.5	generation_clean_l39_last_rows	33	ALL	1331	0.0	0.0	0.0	0	0.0
e173_-0.5	generation_clean_l39_last_rows	34	A	563	0.000125987066405431	0.0017761989342806395	0.07093071838625765	0	0.0
e173_-0.5	generation_clean_l39_last_rows	34	B	768	0.0010121423958666857	0.01171875	0.08636948444729052	0	0.0
e173_-0.5	generation_clean_l39_last_rows	34	ALL	1331	0.000637307346665569	0.007513148009015778	0.08482560784118724	0	0.0
e173_-0.5	generation_clean_l39_last_rows	35	A	563	0.0	0.0	0.0	0	0.0
e173_-0.5	generation_clean_l39_last_rows	35	B	768	0.0013904858433654319	0.013020833333333334	0.10678931277046516	1	0.0013020833333333333
e173_-0.5	generation_clean_l39_last_rows	35	ALL	1331	0.0008023239126255836	0.007513148009015778	0.10678931277046518	1	0.0007513148009015778
e173_-0.5	generation_clean_l39_last_rows	36	A	563	0.0	0.0	0.0	0	0.0
e173_-0.5	generation_clean_l39_last_rows	36	B	768	0.0	0.0	0.0	0	0.0
e173_-0.5	generation_clean_l39_last_rows	36	ALL	1331	0.0	0.0	0.0	0	0.0
e173_-0.5	generation_clean_l39_last_rows	37	A	563	0.0	0.0	0.0	0	0.0
e173_-0.5	generation_clean_l39_last_rows	37	B	768	0.0	0.0	0.0	0	0.0
e173_-0.5	generation_clean_l39_last_rows	37	ALL	1331	0.0	0.0	0.0	0	0.0
e173_-0.5	generation_clean_l39_last_rows	38	A	563	0.0	0.0	0.0	0	0.0
e173_-0.5	generation_clean_l39_last_rows	38	B	768	0.0001967662727231514	0.0026041666666666665	0.07555824872569014	0	0.0
e173_-0.5	generation_clean_l39_last_rows	38	ALL	1331	0.00011353606119562756	0.0015026296018031556	0.07555824872569014	0	0.0
e173_-0.5	generation_clean_l39_last_rows	39	A	563	0.0	0.0	0.0	0	0.0
e173_-0.5	generation_clean_l39_last_rows	39	B	768	0.0	0.0	0.0	0	0.0
e173_-0.5	generation_clean_l39_last_rows	39	ALL	1331	0.0	0.0	0.0	0	0.0
e173_-1	prefill	0	A	161	0.002090712214873934	0.018633540372670808	0.11220155553156778	0	0.0
e173_-1	prefill	0	B	161	0.00204457693505271	0.018633540372670808	0.10972562884782877	0	0.0
e173_-1	prefill	0	ALL	322	0.0020676445749633217	0.018633540372670808	0.11096359218969826	0	0.0
e173_-1	prefill	1	A	161	0.0542605798129197	0.16149068322981366	0.33599820576461814	25	0.15527950310559005
e173_-1	prefill	1	B	161	0.014673648685169136	0.043478260869565216	0.33749391975889015	6	0.037267080745341616
e173_-1	prefill	1	ALL	322	0.034467114249044424	0.10248447204968944	0.3363154784300698	31	0.09627329192546584
e173_-1	prefill	2	A	161	0.0	0.0	0.0	0	0.0
e173_-1	prefill	2	B	161	0.0	0.0	0.0	0	0.0
e173_-1	prefill	2	ALL	322	0.0	0.0	0.0	0	0.0
e173_-1	prefill	3	A	161	0.0	0.0	0.0	0	0.0
e173_-1	prefill	3	B	161	0.0	0.0	0.0	0	0.0
e173_-1	prefill	3	ALL	322	0.0	0.0	0.0	0	0.0
e173_-1	prefill	4	A	161	0.0	0.0	0.0	0	0.0
e173_-1	prefill	4	B	161	0.0	0.0	0.0	0	0.0
e173_-1	prefill	4	ALL	322	0.0	0.0	0.0	0	0.0
e173_-1	prefill	5	A	161	0.0	0.0	0.0	0	0.0
e173_-1	prefill	5	B	161	0.0	0.0	0.0	0	0.0
e173_-1	prefill	5	ALL	322	0.0	0.0	0.0	0	0.0
e173_-1	prefill	6	A	161	0.0	0.0	0.0	0	0.0
e173_-1	prefill	6	B	161	0.0	0.0	0.0	0	0.0
e173_-1	prefill	6	ALL	322	0.0	0.0	0.0	0	0.0
e173_-1	prefill	7	A	161	0.0	0.0	0.0	0	0.0
e173_-1	prefill	7	B	161	0.0	0.0	0.0	0	0.0
e173_-1	prefill	7	ALL	322	0.0	0.0	0.0	0	0.0
e173_-1	prefill	8	A	161	0.0004810717496956998	0.006211180124223602	0.07745255170100768	0	0.0
e173_-1	prefill	8	B	161	0.0	0.0	0.0	0	0.0
e173_-1	prefill	8	ALL	322	0.0002405358748478499	0.003105590062111801	0.07745255170100768	0	0.0
e173_-1	prefill	9	A	161	0.0	0.0	0.0	0	0.0
e173_-1	prefill	9	B	161	0.0	0.0	0.0	0	0.0
e173_-1	prefill	9	ALL	322	0.0	0.0	0.0	0	0.0
e173_-1	prefill	10	A	161	0.0	0.0	0.0	0	0.0
e173_-1	prefill	10	B	161	0.0	0.0	0.0	0	0.0
e173_-1	prefill	10	ALL	322	0.0	0.0	0.0	0	0.0
e173_-1	prefill	11	A	161	0.0	0.0	0.0	0	0.0
e173_-1	prefill	11	B	161	0.0	0.0	0.0	0	0.0
e173_-1	prefill	11	ALL	322	0.0	0.0	0.0	0	0.0
e173_-1	prefill	12	A	161	0.0	0.0	0.0	0	0.0
e173_-1	prefill	12	B	161	0.0	0.0	0.0	0	0.0
e173_-1	prefill	12	ALL	322	0.0	0.0	0.0	0	0.0
e173_-1	prefill	13	A	161	0.022599424446471648	0.18012422360248448	0.12546577020282534	3	0.018633540372670808
e173_-1	prefill	13	B	161	0.007396643049484344	0.06832298136645963	0.10825995736063448	0	0.0
e173_-1	prefill	13	ALL	322	0.014998033747977996	0.12422360248447205	0.12073417167122287	3	0.009316770186335404
e173_-1	prefill	14	A	161	0.0	0.0	0.0	0	0.0
e173_-1	prefill	14	B	161	0.0	0.0	0.0	0	0.0
e173_-1	prefill	14	ALL	322	0.0	0.0	0.0	0	0.0
e173_-1	prefill	15	A	161	0.0	0.0	0.0	0	0.0
e173_-1	prefill	15	B	161	0.0	0.0	0.0	0	0.0
e173_-1	prefill	15	ALL	322	0.0	0.0	0.0	0	0.0
e173_-1	prefill	16	A	161	0.0006352071850196488	0.006211180124223602	0.10226835678816347	0	0.0
e173_-1	prefill	16	B	161	0.0010148437769764602	0.012422360248447204	0.08169492404660506	0	0.0
e173_-1	prefill	16	ALL	322	0.0008250254809980546	0.009316770186335404	0.08855273496045786	0	0.0
e173_-1	prefill	17	A	161	0.0	0.0	0.0	0	0.0
e173_-1	prefill	17	B	161	0.0010564571770501836	0.012422360248447204	0.08504480275253978	0	0.0
e173_-1	prefill	17	ALL	322	0.0005282285885250918	0.006211180124223602	0.08504480275253978	0	0.0
e173_-1	prefill	18	A	161	0.001239821349789803	0.012422360248447204	0.09980561865807915	0	0.0
e173_-1	prefill	18	B	161	0.0	0.0	0.0	0	0.0
e173_-1	prefill	18	ALL	322	0.0006199106748949015	0.006211180124223602	0.09980561865807915	0	0.0
e173_-1	prefill	19	A	161	0.002779304949358429	0.024844720496894408	0.11186702421167677	0	0.0
e173_-1	prefill	19	B	161	0.0006122268856478978	0.006211180124223602	0.09856852858931155	0	0.0
e173_-1	prefill	19	ALL	322	0.0016957659175031634	0.015527950310559006	0.10920732508720372	0	0.0
e173_-1	prefill	20	A	161	0.0	0.0	0.0	0	0.0
e173_-1	prefill	20	B	161	0.0	0.0	0.0	0	0.0
e173_-1	prefill	20	ALL	322	0.0	0.0	0.0	0	0.0
e173_-1	prefill	21	A	161	0.0	0.0	0.0	0	0.0
e173_-1	prefill	21	B	161	0.0005676520454388531	0.006211180124223602	0.09139197931565535	0	0.0
e173_-1	prefill	21	ALL	322	0.00028382602271942654	0.003105590062111801	0.09139197931565535	0	0.0
e173_-1	prefill	22	A	161	0.0	0.0	0.0	0	0.0
e173_-1	prefill	22	B	161	0.0	0.0	0.0	0	0.0
e173_-1	prefill	22	ALL	322	0.0	0.0	0.0	0	0.0
e173_-1	prefill	23	A	161	0.0	0.0	0.0	0	0.0
e173_-1	prefill	23	B	161	0.0	0.0	0.0	0	0.0
e173_-1	prefill	23	ALL	322	0.0	0.0	0.0	0	0.0
e173_-1	prefill	24	A	161	0.0	0.0	0.0	0	0.0
e173_-1	prefill	24	B	161	0.0	0.0	0.0	0	0.0
e173_-1	prefill	24	ALL	322	0.0	0.0	0.0	0	0.0
e173_-1	prefill	25	A	161	0.016896427116936976	0.12422360248447205	0.13601623829134266	3	0.018633540372670808
e173_-1	prefill	25	B	161	0.005860786824689478	0.049689440993788817	0.11794833484687575	0	0.0
e173_-1	prefill	25	ALL	322	0.011378606970813228	0.08695652173913043	0.13085398016435212	3	0.009316770186335404
e173_-1	prefill	26	A	161	0.0	0.0	0.0	0	0.0
e173_-1	prefill	26	B	161	0.0	0.0	0.0	0	0.0
e173_-1	prefill	26	ALL	322	0.0	0.0	0.0	0	0.0
e173_-1	prefill	27	A	161	0.0	0.0	0.0	0	0.0
e173_-1	prefill	27	B	161	0.0	0.0	0.0	0	0.0
e173_-1	prefill	27	ALL	322	0.0	0.0	0.0	0	0.0
e173_-1	prefill	28	A	161	0.0	0.0	0.0	0	0.0
e173_-1	prefill	28	B	161	0.0	0.0	0.0	0	0.0
e173_-1	prefill	28	ALL	322	0.0	0.0	0.0	0	0.0
e173_-1	prefill	29	A	161	0.0	0.0	0.0	0	0.0
e173_-1	prefill	29	B	161	0.0	0.0	0.0	0	0.0
e173_-1	prefill	29	ALL	322	0.0	0.0	0.0	0	0.0
e173_-1	prefill	30	A	161	0.0	0.0	0.0	0	0.0
e173_-1	prefill	30	B	161	0.0	0.0	0.0	0	0.0
e173_-1	prefill	30	ALL	322	0.0	0.0	0.0	0	0.0
e173_-1	prefill	31	A	161	0.0	0.0	0.0	0	0.0
e173_-1	prefill	31	B	161	0.0	0.0	0.0	0	0.0
e173_-1	prefill	31	ALL	322	0.0	0.0	0.0	0	0.0
e173_-1	prefill	32	A	161	0.0	0.0	0.0	0	0.0
e173_-1	prefill	32	B	161	0.0	0.0	0.0	0	0.0
e173_-1	prefill	32	ALL	322	0.0	0.0	0.0	0	0.0
e173_-1	prefill	33	A	161	0.0	0.0	0.0	0	0.0
e173_-1	prefill	33	B	161	0.0	0.0	0.0	0	0.0
e173_-1	prefill	33	ALL	322	0.0	0.0	0.0	0	0.0
e173_-1	prefill	34	A	161	0.0	0.0	0.0	0	0.0
e173_-1	prefill	34	B	161	0.0	0.0	0.0	0	0.0
e173_-1	prefill	34	ALL	322	0.0	0.0	0.0	0	0.0
e173_-1	prefill	35	A	161	0.0	0.0	0.0	0	0.0
e173_-1	prefill	35	B	161	0.0	0.0	0.0	0	0.0
e173_-1	prefill	35	ALL	322	0.0	0.0	0.0	0	0.0
e173_-1	prefill	36	A	161	0.0	0.0	0.0	0	0.0
e173_-1	prefill	36	B	161	0.0	0.0	0.0	0	0.0
e173_-1	prefill	36	ALL	322	0.0	0.0	0.0	0	0.0
e173_-1	prefill	37	A	161	0.0	0.0	0.0	0	0.0
e173_-1	prefill	37	B	161	0.0	0.0	0.0	0	0.0
e173_-1	prefill	37	ALL	322	0.0	0.0	0.0	0	0.0
e173_-1	prefill	38	A	161	0.000515893198385834	0.006211180124223602	0.08305880494011929	0	0.0
e173_-1	prefill	38	B	161	0.0	0.0	0.0	0	0.0
e173_-1	prefill	38	ALL	322	0.000257946599192917	0.003105590062111801	0.08305880494011929	0	0.0
